,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_se,iq_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,sj_ndvi_se,iq_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm
2002-09-24,0.0541,0.03885,0.08348571,0.2681143,0.3200429,0.2379833,0.30842859999999994,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-10-01,0.07375,0.07326667,0.06807143,0.3142429,0.2741714000000001,0.2721143,0.17936670000000002,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-10-08,-0.05385,-0.0739,0.2187286,0.2314286,0.2459333,0.37815,0.3857833,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-10-15,-0.0416,0.03505,0.1894143,0.2581286,0.2277143,0.1992714,0.1592429,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-10-22,-0.1115,-0.1136,0.2082429,0.2997714,0.2229429,0.2278714,0.2144571,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-10-29,0.00735,-0.02545,0.17954289999999998,0.2940571,0.31592859999999995,0.3290857,0.2862143,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-11-05,0.2614,0.11022,0.3185,0.2879286,0.3642857,0.3071429,0.27695,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-11-12,0.14783329999999995,-0.003125,0.2477286,0.2095143,0.1620286,0.2368333,0.2021571,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-11-19,0.03345,-0.1225,0.1913857,0.2156333,0.2982667,0.2506143,0.27913330000000003,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-11-26,-0.005633333000000001,-0.03725,0.29072859999999995,0.29072859999999995,0.2563286,0.31092859999999994,0.28522859999999994,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-12-03,-0.2439,-0.1209333,0.2488429,0.3449571,0.34832859999999993,0.3008,0.2528,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-12-10,-0.1743,-0.0723,0.1713,0.2886714,0.1850714,0.26802859999999995,0.14242860000000002,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-12-17,-0.043,-0.12895,0.2088,0.2707143,0.2090286,0.2542286,0.1839143,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2002-12-24,0.0358,-0.2528,0.1369286,0.1718286,0.1895857,0.1194,0.1364,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-01-01,-0.07195,-0.04525,0.1757143,0.3291857,0.31842859999999995,0.3234143,0.3004143,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-01-08,-0.2,-0.07096667,0.1824833,0.4149286,0.4697,0.4884,0.4024429,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-01-15,0.0466,0.008225,0.2266286,0.2915429,0.3012857,0.303,0.16946670000000005,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-01-22,0.05374,0.071375,0.1565714,0.2069286,0.2895,0.2249571,0.2602714,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-01-29,0.0214,0.0542,0.1010286,0.1913857,0.1834429,0.1660286,0.1406286,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-02-05,0.0567,0.0702,0.1746714,0.1368,0.15671429999999995,0.19145,0.08642857,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-02-12,0.1663,-0.09663333,0.2225,0.2521143,0.28647140000000004,0.3137143,0.2284143,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-02-19,0.0015,-0.03445,0.1584857,0.10365710000000003,0.13371429999999998,0.1262571,0.13551429999999998,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-02-26,-0.03046667,-0.0001,0.15611670000000002,0.22915,0.2072833,0.2976,0.2366333,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-03-05,-0.20635,-0.141,0.29982859999999995,0.2340571,0.1851429,0.1695286,0.13895710000000006,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-03-12,0.02535,0.0481,0.1365286,0.1589429,0.1636286,0.2,0.19028570000000006,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-03-19,-0.05203333,0.014219999999999997,0.1822714,0.2191714,0.2485,0.2142143,0.2251571,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-03-26,-0.1169,-0.091575,0.1867714,0.1268571,0.2059143,0.1475286,0.2694571,0.17864928528484852,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-04-02,0.0925,-0.05085,0.1214286,0.2065,0.2886857,0.2482,0.26277140000000004,0.17864928528484852,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-04-09,0.12815,0.09896667,0.1395429,0.1931286,0.2087857,0.2052429,0.1842,0.17864928528484852,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-04-16,0.0001,-0.0029,0.09557143,0.1998714,0.2621429,0.2668286,0.2182286,0.17864928528484852,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-04-23,-0.078,-0.1252,0.1594714,0.28522859999999994,0.2931,0.32344290000000003,0.2531714,0.17864928528484852,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-04-30,0.0681,0.0355,0.2120714,0.2636143,0.3348429,0.4350571,0.3769143,0.17864928528484852,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-05-07,-0.0477,0.072125,0.2382143,0.1834667,0.1477,0.1994286,0.1501,0.17864928528484852,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-05-14,0.01485,-0.0432,0.1725429,0.2614571,0.2688857,0.2454286,0.1847,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-05-21,0.1138,0.0041,0.1243571,0.1843,0.17074289999999998,0.1892571,0.16695,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-05-28,-0.0457,-0.007566666999999998,0.17805710000000002,0.2537286,0.2544571,0.2411429,0.1987,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-06-04,-0.078,0.06276667,0.175,0.1923143,0.2074,0.2369571,0.1213143,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-06-11,0.05063333,0.055875,0.09871429,0.2658571,0.2809143,0.3135857,0.3539833,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-06-18,0.0675,0.0484,0.13698570000000002,0.3547571,0.2723143,0.3237,0.2755,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-06-25,-0.1798,-0.05245,0.1597286,0.1737714,0.1928,0.1882571,0.2322667,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-07-02,-0.0853,0.02575,0.2085571,0.3099429,0.2584286,0.2618143,0.1715857,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-07-09,0.0058,0.29600000000000004,0.175,0.1541286,0.1611,0.1802714,0.1629714,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-07-16,-0.05675,-0.1126667,0.1869,0.15908570000000002,0.2314714,0.1935714,0.16885,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-07-23,0.1045,0.0661,0.1561714,0.2880286,0.2774571,0.2858143,0.1630714,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-07-30,0.04995,-0.03565,0.192,0.1743286,0.2188143,0.2077857,0.15621429999999994,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-08-06,0.0785,0.03633333,0.2106714,0.2174143,0.2323,0.2443714,0.1746429,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-08-13,0.0348,0.0317,0.2039857,0.2337429,0.2638,0.2471143,0.17111429999999994,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-08-20,0.0726,0.0519,0.1578143,0.3566143,0.3855286,0.4252429,0.3624833,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-08-27,-0.0731,0.1,0.1603571,0.2508143,0.2652143,0.2495857,0.2122,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-09-03,0.05063333,0.03774,0.2409286,0.2101857,0.2659857,0.3417,0.2863143,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-09-10,0.09445,-0.01352,0.2419286,0.1952571,0.2701857,0.2232286,0.2028714,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-09-17,-0.0939,0.086425,0.2247429,0.3164571,0.3851571,0.3644857,0.2609857,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-09-24,-0.0874,0.09725,0.2119143,0.3276714000000001,0.3920429,0.4011857,0.3545167,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-10-01,-0.0477,0.0151,0.2088143,0.2290286,0.2321714,0.2535,0.2371143,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-10-08,0.0204,0.03275,0.1103714,0.2257571,0.2349286,0.1760286,0.1963833,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-10-15,0.0161,0.0371,0.2677286,0.2752,0.2871143,0.2758286,0.2288429,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-10-22,-0.0416,0.0553,0.1281714,0.4249429,0.4324429,0.4750143,0.3795,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-10-29,0.0892,0.00035,0.08811429,0.11535710000000003,0.1212714,0.13451429999999998,0.1314714,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-11-05,0.0199,0.1635,0.1248,0.3912143,0.4190429,0.3946571,0.3269571,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-11-12,0.06925,0.055375,0.07488571,0.2498,0.3244714,0.3176857,0.3246,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-11-19,-0.21795,0.015,0.13501429999999998,0.2466667,0.3012571,0.2636429,0.2816571,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-11-26,-0.07015,-0.037775,0.2084571,0.3094571,0.29532859999999994,0.2749,0.2452,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-12-03,-0.00305,0.0534,0.1174857,0.32877140000000005,0.3696429,0.4003429,0.3180571,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-12-10,-0.1476,-0.1538,0.1077714,0.3519,0.3588,0.3586286,0.24435,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-12-17,-0.03753333,-0.0526,0.1977429,0.1361143,0.13631429999999994,0.1926667,0.2244,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2003-12-24,0.02085,-0.0398,0.1479444,0.2676444000000001,0.26477779999999995,0.2850778,0.2306556,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-01-01,-0.2683,-0.1237,0.17654289999999995,0.2445571,0.1879571,0.2025714,0.1989667,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-01-08,-0.0731,0.0172,0.2224429,0.2086286,0.25901430000000003,0.24942,0.30885,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-01-15,0.14783329999999995,0.0026,0.2899,0.30672,0.34024,0.32786,0.29844,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-01-22,-0.18635,-0.178625,0.01025,0.2566,0.3441143,0.3205857,0.3365286,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-01-29,-0.0535,-0.108,0.2804143,0.1964857,0.2055429,0.2330143,0.2351857,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-02-05,0.0252,-0.0489,0.2169857,0.11285710000000003,0.1172,0.12354289999999997,0.0993,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-02-12,-0.0423,0.0231,0.1925571,0.3127143,0.30482859999999995,0.2787429,0.2987571,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-02-19,-0.1567,-0.0768,0.1494,0.1970286,0.2225143,0.2366286,0.1670429,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-02-26,0.05716667,0.052025,0.1584429,0.2176286,0.3000286,0.3190571,0.3352333,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-03-04,-0.0638,0.0905,0.2357714,0.1715,0.1935714,0.2094714,0.2086571,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-03-11,-0.0505,0.02825,0.1538,0.33865,0.3110429,0.3076833,0.2140167,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-03-18,0.0925,-0.019275,0.0116,0.3514143,0.3465286,0.3859857,0.4247833,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-03-25,-0.40625,0.07343333,0.1322667,0.02988,0.29015,0.30628330000000004,0.19872,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-04-01,-0.40625,0.023175,0.15838570000000002,0.1862333,0.1294333,0.136,0.138,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-04-08,0.4934,0.1412,0.2740857,0.2791571,0.3612714,0.3592143,0.3348429,0.17864928528484847,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-04-15,0.0061,0.0162,0.1820857,0.1747,0.1882286,0.2441857,0.1958286,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-04-22,0.0214,-0.04705,0.27202859999999995,0.2340333,0.25494290000000003,0.3742857,0.3308,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-04-29,0.3274,-0.08976667,0.15538329999999995,0.1911833,0.32662859999999994,0.27884000000000003,0.16376670000000002,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-05-06,0.0045,0.0633,0.1181333,0.1904143,0.1225333,0.1575667,0.12154289999999998,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-05-13,-0.0904,0.118525,0.21006,0.15983329999999998,0.1769,0.1716667,0.1522333,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-05-20,0.05286667,0.06016667,0.1297857,0.1942,0.2483167,0.2254667,0.18515,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-05-27,-0.02563333,-0.008066667,0.1588,0.1931714,0.1023286,0.1903143,0.07784286,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-06-03,-0.07055,-0.02854,0.11324289999999998,0.1967857,0.1106143,0.1073,0.1170667,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-06-10,0.0218,-0.0441,0.17824289999999998,0.16695710000000002,0.2119714,0.2378429,0.2350833,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-06-17,0.017425,0.07493999999999999,0.1337429,0.2340429,0.3255143,0.3329571,0.191,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-06-24,0.0101,-0.00385,0.1702143,0.13282860000000002,0.1970429,0.2392333,0.15354289999999998,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-07-01,-0.1118333,0.0083,0.14474289999999998,0.1978,0.1967571,0.2572143,0.3249286,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-07-08,-0.0267,-0.01173333,0.17511429999999995,0.27937140000000005,0.33554290000000003,0.3175571,0.3013857,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-07-15,-0.0529,-0.101,0.14984289999999995,0.2338,0.1532429,0.2328286,0.2737667,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-07-22,0.0674,0.08983333,0.14874289999999998,0.2177,0.2849857,0.2679429,0.2995,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-07-29,-0.0117,-0.05443333,0.1573,0.2203,0.2542571,0.2089,0.1555,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-08-05,0.0058,0.0327,0.1838143,0.2185286,0.2375571,0.2489,0.2659571,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-08-12,0.0374,0.1084,0.17741429999999994,0.1685286,0.2957,0.1910714,0.227,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-08-19,-0.0164,-0.021875,0.1706,0.2767714000000001,0.3885143,0.3931286,0.3286429,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-08-26,0.0996,0.0633,0.1094286,0.2330143,0.2997857,0.3113,0.2609286,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
2004-09-02,0.0414,0.0498,0.1992,0.3420143,0.2845857,0.3343571,0.3720286,0.1786492852848485,0.5,1.17,1.8,77.27142857140001,1.17,14.4171428571,11.4285714286,26.25,10.4,20.6,,,,,,,,,,,,,,,,,,,,,,
