,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_ndvi_ne,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,iq_station_precip_mm,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c
1993-07-30,0.08285,0.10608,0.1236,0.3210571,,,0.12255,299.237142857,299.26428571400004,296.592857143,301.3,298.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,78.03,109.0,85.55142857140001,78.03,18.0342857143,1.75714285714,27.9428571429,6.0,32.2,22.2,71.4,661451527.9457229,1136621350.7607977,201093778.00900087,661451527.9457229,54381422.399466045,-112910802.42283751,14967110.808433004,9906017.616301894,115792573.5780903
1993-08-06,0.0912,0.1488,0.2581143,,,,0.2467667,300.062857143,300.26428571400004,296.857142857,302.0,298.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,12.38,12.6,82.8828571429,12.38,18.3271428571,2.3571428571400004,29.028571428600006,6.58571428571,32.8,24.4,0.8,655979852.151674,1127234334.1177268,199432695.96063313,655979852.151674,53932173.86419918,-111978797.66280605,14843356.116883062,9824020.747592136,114835950.77763623
1993-08-13,0.1016,0.1401,0.16925710000000002,0.3210571,,,0.2187,300.12142857099997,300.35,296.56142857099996,302.0,298.7,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,7.25,21.8,81.0128571429,7.25,17.9885714286,2.32857142857,29.028571428600006,6.25714285714,32.8,25.0,18.1,650538434.9473709,1117899143.1303492,197780786.44916993,650538434.9473709,53485406.34163763,-111051935.77099003,14720285.48264341,9742477.612664212,113884611.30057724
1993-08-20,0.0969,0.04966667,0.16328570000000006,0.28221430000000003,,,0.1970714,299.67,299.771428571,296.512857143,302.3,297.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,106.83,62.7,83.0757142857,106.83,17.9528571429,2.22857142857,29.4142857143,6.42857142857,33.9,24.4,12.7,645127192.4355996,1108615634.3382733,196138024.07903022,645127192.4355996,53041112.96201517,-110130202.5187987,14597897.00990671,9661386.952665962,112938540.51690377
1993-08-27,0.10885,0.24925,0.2159143,0.3210571,,,0.2105714,299.918571429,299.98571428599996,296.49,302.1,297.9,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,1.36,26.9,81.7271428571,1.36,17.9171428571,2.3142857142900004,28.971428571399997,7.614285714289999,33.3,24.4,17.1,639746040.7191458,1099383664.2811084,194504383.45463338,639746040.7191458,52599286.85556572,-109213583.6776412,14476188.802865475,9580747.508745387,111997723.79660657
1993-09-03,0.0979,0.1581,0.15091429999999995,0.2284143,,,0.1638571,299.97571428599997,300.035714286,296.107142857,302.0,298.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,30.85,34.4,79.6285714286,30.85,17.5271428571,2.18571428571,28.657142857100002,7.32857142857,32.8,24.4,28.8,634394895.9007946,1090203089.498462,192879839.18039867,634394895.9007946,52159921.152523026,-108302065.01892678,14355158.965712383,9500558.022050243,111062146.50967616
1993-09-10,0.1121,0.0688,0.05133333,0.2284143,,,0.0596,299.761428571,299.857142857,296.12857142900003,302.6,298.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,43.26,42.1,80.6842857143,43.26,17.5614285714,2.17142857143,28.4285714286,7.885714285710001,32.8,23.3,43.4,629073674.0833318,1081073766.5299428,191264365.86074516,629073674.0833318,51723008.9831209,-107395632.31406468,14234805.602639876,9420817.233728532,110131794.0261032
1993-09-17,0.1199,0.0971,0.1865857,0.1824143,,,0.2044429,299.672857143,299.785714286,296.291428571,301.9,298.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,14.42,50.0,81.7942857143,14.42,17.7042857143,1.94285714286,28.6,7.37142857143,32.8,23.9,23.1,623782291.3695426,1071995551.9151592,189657938.10009196,623782291.3695426,51288543.4775931,-106494271.33446412,14115126.817840546,9341523.88492807,109206651.71587823
1993-09-24,0.0054,0.063525,0.1168857,0.2410286,,,0.1392833,300.067142857,300.142857143,296.461428571,302.4,298.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,71.36,57.9,80.9014285714,71.36,17.9528571429,2.68571428571,28.157142857100002,6.92857142857,32.8,23.3,8.7,618520663.8622127,1062968302.1937196,188060530.5028582,618520663.8622127,50856517.76617347,-105597967.85153425,13996120.715506993,9262676.71679676,108286704.94899184
1993-10-01,0.034,0.0517,0.09423333,0.1824143,,,0.0726,299.885714286,299.94285714299997,296.651428571,302.1,298.4,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,72.86,76.0,82.61,72.86,18.12,2.17142857143,28.285714285700003,6.985714285710001,32.8,23.9,26.7,613288707.6641277,1053991873.9052329,186472117.67346305,613288707.6641277,50426924.97909583,-104706707.63668436,13877785.39983181,9184274.470482469,107371939.09543467
1993-10-08,0.1213,0.0705,0.16527139999999998,0.3210571,,,0.1886286,299.591428571,299.607142857,296.63285714299997,301.1,298.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,27.62,55.36,83.8414285714,27.62,18.1042857143,1.67142857143,28.014285714299998,7.5,33.3,23.3,16.8,608086338.878073,1045066123.5893072,184892674.21632585,608086338.878073,49999758.24659397,-103820476.46132356,13760118.975007579,9106315.887133136,106462339.52519731
1993-10-15,0.1317,0.0645,0.17318570000000005,0.28221430000000003,,,0.20515,299.957142857,300.042857143,296.42571428599996,301.8,298.7,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,8.01,35.8,81.1028571429,8.01,17.86,1.94285714286,28.4,6.985714285710001,32.2,24.4,27.0,602913473.6068342,1036190907.785551,183322174.73586565,602913473.6068342,49575010.69890169,-102939260.09686118,13643119.545226768,9028799.707896601,105557891.6082703
1993-10-22,0.0129,0.1255,0.14968570000000006,,,,0.1347,300.18142857099997,300.242857143,296.168571429,302.4,298.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,17.0,78.8071428571,0.0,17.592857142899998,2.2571428571400003,28.2,7.7,33.3,23.9,6.4,597770027.9531966,1027366083.0335726,181760593.83650187,597770027.9531966,49152675.46625289,-102063044.31470636,13526785.214682162,8951724.673920825,104658580.71464443
1993-10-29,0.117,0.1143,0.1092667,0.28221430000000003,,,0.2702,299.788571429,299.721428571,296.114285714,301.5,298.1,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,70.07,57.6,80.3985714286,70.07,17.5557142857,1.95714285714,28.0714285714,7.1428571428600005,32.8,23.9,25.4,592655918.0199462,1018591505.8729807,180207906.12265334,592655918.0199462,48732745.67888123,-101191814.8862683,13411114.087566137,8875089.526353624,103764392.21431008
1993-11-05,0.0828,0.1406667,0.1569,,,,0.17761670000000002,299.885714286,299.921428571,296.007142857,301.9,298.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,16.1,79.5042857143,0.0,17.4414285714,2.3,27.9,7.24285714286,32.8,23.3,4.1,587571059.9098679,1009867032.8433836,178664086.19873926,587571059.9098679,48315214.46702057,-100325557.58295634,13296104.268071301,8798893.006342866,102875311.4772579
1993-11-12,-0.1589,0.0493,0.1696,0.2410286,,,0.08248333,299.228571429,299.35,295.298571429,300.9,297.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,25.6,79.0371428571,0.0,16.6628571429,2.27142857143,27.6428571429,7.72857142857,32.8,23.3,6.7,582515369.7257477,1001192520.4843898,177129108.6691789,582515369.7257477,47900074.96090476,-99464258.17617953,13181753.860390298,8723133.85503653,101991323.87347862
1993-11-19,0.17315,0.013825,0.1117429,0.28221430000000003,,,0.17535,298.845714286,299.05,295.18857142900004,301.0,297.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,12.5,70.71,80.3771428571,12.5,16.58,1.84285714286,27.1714285714,6.77142857143,31.7,22.8,48.8,577488763.5703707,992567825.3356078,175602948.13839158,577488763.5703707,47487320.290767565,-98607902.4373472,13068060.96871566,8647810.813582415,101112414.77296264
1993-11-26,0.1071,0.1818,0.2705857,0.2410286,,,0.2600571,298.571428571,298.678571429,295.255714286,301.1,296.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,91.81,118.1,82.1542857143,91.81,16.661428571400002,1.87142857143,26.8857142857,6.6,31.7,22.2,46.4,572491157.5465226,983992803.9366453,174085579.2107963,572491157.5465226,47076943.58684279,-97756476.13786846,12955023.697240047,8572922.623128483,100238569.54570074
1993-12-03,0.3572667,-0.0095,0.08941429,0.3210571,,,0.12734,298.627142857,298.721428571,294.965714286,300.5,297.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,6.09,25.7,80.4657142857,6.09,16.4014285714,2.01428571429,26.785714285700003,8.34285714286,33.3,21.1,5.5,567522467.756989,975467312.8271118,172576976.49081215,567522467.756989,46668937.97936424,-96909965.04915263,12842640.150155842,8498468.024822546,99369773.56168336
1993-12-10,0.2224,,0.08283333,,,,0.1632333,298.218571429,298.19285714299997,294.52,300.5,296.6,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,5.29,43.4,80.3028571429,5.29,15.9328571429,2.3571428571400004,26.528571428600006,7.085714285710001,30.6,21.1,20.8,562582610.3045554,966991208.5466155,171077114.5828585,562582610.3045554,46263296.59856576,-96068354.94260886,12730908.431655772,8424445.759812536,98506012.19090122
1993-12-17,-0.2902,-0.06766667,0.08,0.1824143,,,0.1682857,298.565714286,298.585714286,294.16,300.8,296.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,14.82,28.6,76.8542857143,14.82,15.5714285714,2.45714285714,26.228571428600002,7.857142857139999,31.1,21.1,7.7,557671501.2920073,958564347.6347647,169585968.0913546,557671501.2920073,45860012.57468115,-95231631.58964638,12619826.645932496,8350854.569246378,97647270.8033449
1993-12-24,-0.0237,-0.02115,0.07024286,0.3210571,,,0.1181143,298.218571429,298.335714286,294.234285714,301.2,296.1,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,42.62,33.6,78.8285714286,42.62,15.65,2.55714285714,26.0428571429,6.82857142857,31.7,21.7,37.6,552789056.8221302,950186586.6311675,168103511.6207194,552789056.8221302,45459079.03794415,-94399780.76167437,12509392.89717833,8277693.194271915,96793534.76900503
1994-01-01,0.03006667,,,,,,0.1786492852848485,298.527142857,298.778571429,294.401428571,301.0,296.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,5.25,3.4,78.0185714286,5.25,15.78,2.44285714286,26.971428571399997,8.2,32.8,21.7,0.3,547244112.101884,940671940.9328712,166419883.91873765,547244112.101884,45003738.61667299,-93455042.20584658,12383973.981318831,8194604.884253187,95823946.68062451
1994-01-08,-0.1209,0.0193,0.1785143,0.3210571,,,0.09498571,298.19142857099996,298.285714286,293.585714286,300.1,296.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,12.6,19.5,75.7428571429,12.6,14.951428571400001,2.05714285714,25.5,6.74285714286,29.4,21.1,41.0,542422809.1409878,932398910.9374794,164955963.40566123,542422809.1409878,44607818.70522339,-92633584.59025262,12274922.499371737,8122360.303697687,94980887.13885948
1994-01-15,0.1435,0.0974,0.21445,0.3210571,,,0.25425,297.59,297.69285714299997,293.721428571,299.6,296.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,19.4,79.15,0.0,15.0971428571,2.2142857142900003,25.4571428571,7.27142857143,29.4,21.1,13.4,537629907.0458025,924174529.9748253,163500653.09877098,537629907.0458025,44214227.69022773,-91816954.78122097,12166513.09614198,8050541.582341526,94142786.97028133
1994-01-22,0.0741,0.16643329999999998,0.1407143,0.3210571,,,0.151,297.912857143,297.94285714299997,293.37,299.7,296.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,16.4,75.9842857143,0.0,14.7757142857,2.11428571429,25.0857142857,7.42857142857,30.0,20.0,26.6,532865321.91911393,915998654.584517,162053927.6024859,532865321.91911393,43822958.70191975,-91005138.55016088,12058743.87582215,7979147.461332595,93309631.54488057
1994-01-29,0.0912,-0.1162667,0.1985143,0.2410286,,,0.1635571,297.571428571,297.707142857,293.531428571,299.2,296.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,19.04,78.38142857140001,0.0,14.9385714286,2.32857142857,25.3285714286,7.04285714286,29.4,20.6,9.7,528128969.86370766,907871141.3061633,160615761.52122557,528128969.86370766,43434004.87053329,-90198121.66848151,11951612.942604795,7908176.681818798,92481406.23264794
1994-02-05,0.2588,0.2112,0.2156,0.28221430000000003,,,0.2200571,297.588571429,297.714285714,293.23,299.8,295.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,21.8,76.8257142857,0.0,14.6342857143,2.2,25.785714285700003,7.1,30.0,20.6,3.6,523420766.9823691,899791846.6793725,159186129.4594089,523420766.9823691,43047359.326302186,-89395889.90759212,11845118.400682509,7837627.984948015,91658096.40357393
1994-02-12,0.0882,0.117,0.069175,0.2284143,,,0.0768,297.515714286,297.571428571,292.852857143,299.2,295.9,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,11.5,75.31,0.0,14.2885714286,1.74285714286,25.2571428571,7.52857142857,29.4,21.1,9.1,518740629.37788355,891760627.2437531,157765006.02145493,518740629.37788355,42663015.19946014,-88598429.0389019,11739258.354247838,7767500.111868106,90839687.42764914
1994-02-19,0.3633,0.24185,0.2834143,0.2761,,,0.2473857,297.77428571400003,297.94285714299997,292.577142857,299.4,295.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,7.2,72.88571428569999,0.0,14.02,2.28571428571,25.7,7.15714285714,30.6,21.1,9.7,514088473.1530368,883777339.5389135,156352365.81178293,514088473.1530368,42280965.62024107,-87805724.83382007,11634030.90749333,7697791.803726962,90026164.67486419
1994-02-26,0.1564,0.09243333,0.07407143,,,,0.13775710000000002,297.455714286,297.564285714,292.672857143,299.3,296.1,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,11.5,74.7885714286,0.0,14.1571428571,2.3571428571400004,25.7428571429,8.57142857143,30.6,20.6,7.9,509464214.4106144,875841840.1044621,154948183.43481243,509464214.4106144,41901203.71887879,-87017763.06375578,11529434.164611675,7628501.801672552,89217513.51520975
1994-03-05,-0.0286,0.1446,0.15308329999999998,,,,0.17415,297.23571428599996,297.335714286,293.12857142900003,300.1,295.4,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,16.7,77.91571428569999,0.0,14.558571428599999,2.5,25.3142857143,8.54285714286,30.6,20.6,16.2,504867769.2534016,867953985.4800075,153552433.4949621,504867769.2534016,41523722.62560701,-86234529.50011839,11425466.229795337,7559628.846852671,88413719.31867632
1994-03-12,0.1125,0.1038,0.1224143,0.28221430000000003,,,0.08821429,297.268571429,297.407142857,293.887142857,299.5,295.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,7.15,18.7,81.5185714286,7.15,15.2585714286,2.44285714286,25.8857142857,7.05714285714,31.1,21.7,15.8,500299053.78418416,860113632.2051582,152165090.5966514,500299053.78418416,41148515.470659584,-85456009.91431695,11322125.207236968,7491171.680415247,87614767.45525458
1994-03-19,0.1468,-0.04815,0.14055,0.2284143,,,0.1946833,297.50142857099996,297.671428571,292.864285714,299.8,295.6,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,6.69,75.4357142857,0.0,14.3342857143,2.5714285714300003,25.842857142899998,7.95714285714,31.1,21.1,16.8,495757984.10574746,852320636.8195223,150786129.34429923,495757984.10574746,40775575.38427031,-84682190.0777608,11219409.201129071,7423129.043508135,86820643.29493503
1994-03-26,0.0412,0.1005833,0.1368429,0.1824143,,,0.15281670000000006,298.01428571400004,298.214285714,293.17571428599996,300.5,295.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,2.9,74.6471428571,0.0,14.617142857100001,3.65714285714,26.728571428600002,9.91428571429,32.8,20.6,0.0,491244476.32087696,844574855.8627083,149415524.34232518,491244476.32087696,40404895.49667303,-83913055.76185907,11117316.315664247,7355499.677279269,86031332.20770833
1994-04-02,0.0978,0.15975,0.1195286,0.3210571,,,0.1270429,298.281428571,298.464285714,293.532857143,300.1,296.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,46.62,6.66,75.0828571429,46.62,14.9457142857,2.47142857143,26.7,8.34285714286,33.3,21.1,1.0,486758446.53235835,836876145.8743252,148053250.1951481,486758446.53235835,40036468.93810153,-83148592.73802103,11015844.655035071,7288282.322876511,85246819.5635651
1994-04-09,0.108,0.05093333,0.1190286,0.17874289999999998,,,0.1369286,298.12,298.314285714,293.151428571,300.0,296.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,4.4,73.9514285714,0.0,14.5471428571,2.4,26.4285714286,7.77142857143,31.1,21.7,2.3,482299810.84297705,829224363.3939807,146699281.50718737,482299810.84297705,39670288.83878966,-82388786.77765584,10914992.323434204,7221475.721447786,84467090.73249595
1994-04-16,0.16435,0.13325,0.1552429,0.3720286,,,0.1874286,297.537142857,297.62142857099997,293.734285714,299.6,296.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,37.0,79.5171428571,0.0,15.1471428571,2.1,25.971428571399997,6.71428571429,30.0,21.1,16.7,477868485.35551846,821619364.9612836,145353592.88286203,477868485.35551846,39306348.328971095,-81633623.65217276,10814757.425054066,7155078.614140911,83692131.0844914
1994-04-23,-0.0323,,0.1754571,,,,0.1528286,297.541428571,297.73571428599996,292.852857143,299.6,296.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,16.6,75.2471428571,0.0,14.2942857143,2.12857142857,25.971428571399997,6.4,30.0,22.2,28.7,473464386.17276824,814061007.1158423,144016158.92659098,473464386.17276824,38944640.53887974,-80883089.13298103,10715138.064087294,7089089.742103791,82921925.98954204
1994-04-30,0.0805,0.0251,0.09371667,0.2284143,,,0.09804286,298.32428571400004,298.492857143,293.455714286,300.9,296.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,4.9,74.5157142857,0.0,14.8814285714,2.61428571429,26.6714285714,7.785714285710001,31.7,22.2,13.2,469087429.397512,806549146.3972653,142686954.24279386,469087429.397512,38585158.598749384,-80137168.99148978,10616132.344726436,7023507.846484387,82156460.81763858
1994-05-07,0.0652,0.08175,0.13214289999999998,0.3210571,,,0.1644143,298.92714285700004,299.092857143,295.23571428599996,301.1,297.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,68.0,14.1,80.3528571429,68.0,16.621428571400006,2.67142857143,27.7571428571,7.7,33.3,22.8,10.5,464737531.1325351,799083639.345161,141365953.43588984,464737531.1325351,38227895.63881389,-79395848.99910824,10517738.37116421,6958331.6684305165,81395720.93877156
1994-05-14,0.1111,0.0974,0.1063143,0.2410286,,,0.1165143,298.55714285700003,298.7,294.924285714,300.5,297.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,10.46,21.1,80.4628571429,10.46,16.28,1.94285714286,27.4142857143,6.45714285714,31.7,23.9,3.3,460414607.48062295,791664342.4991379,140053131.11029768,460414607.48062295,37872844.78930695,-78659114.92724569,10419954.247592993,6893559.949090077,80639691.72293158
1994-05-21,0.0742,0.0177,0.16082860000000002,0.28221430000000003,,,0.17224289999999998,298.474285714,298.55,295.38428571400004,300.6,297.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,16.5,28.9,83.13571428569999,16.5,16.7671428571,1.81428571429,27.714285714299997,8.1,33.3,22.8,29.3,456118574.54456127,784291112.3988043,138748461.87043706,456118574.54456127,37519999.18046248,-77926952.54731126,10322778.078205526,6829191.429610983,79888358.54010925
1994-05-28,0.1178,0.10975,0.2084857,0.2761,,,0.2084714,299.94142857099996,300.228571429,296.064285714,302.3,297.7,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,17.52,7.9,79.5028571429,17.52,17.4871428571,2.88571428571,29.1,7.07142857143,33.9,24.4,6.9,451849348.42713547,776963805.5837687,137451920.32072657,451849348.42713547,37169351.942514196,-77199347.63071425,10226207.967194255,6765224.85114108,79141706.76029515
1994-06-04,0.1097,0.1407,0.1616143,0.3720286,,,0.2008429,299.597142857,299.778571429,295.342857143,301.7,297.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,6.59,16.7,77.66428571430001,6.59,16.7128571429,2.3571428571400004,28.5714285714,7.314285714289999,33.3,23.3,1.6,447606845.23113096,769682278.5936395,136163481.06558585,447606845.23113096,36820896.20569594,-76476285.94886383,10130242.018751763,6701658.954828296,78399721.75347987
